order_id,date,product_id,category,price,quantity,base_price,discount,demand_factor,revenue
780,2023-02-21,P15,Home,240.8,40,301,20,0.72,9632.0
781,2023-02-22,P1,Electronics,665.95,48,701,5,0.86,31965.6
782,2023-02-22,P2,Clothing,281.0,38,281,0,0.76,10678.0
783,2023-02-22,P3,Electronics,1554.3,49,1727,10,0.76,76160.7
784,2023-02-22,P4,Electronics,565.6,65,707,20,0.9,36764.0
785,2023-02-22,P5,Clothing,317.7,42,353,10,0.75,13343.4
786,2023-02-22,P6,Home,329.0,36,329,0,0.73,11844.0
787,2023-02-22,P7,Home,173.85,41,183,5,0.78,7127.85
788,2023-02-22,P8,Clothing,316.35,45,333,5,0.84,14235.75
789,2023-02-22,P9,Clothing,513.6,49,642,20,0.7,25166.4
790,2023-02-22,P10,Electronics,1039.3,49,1094,5,0.88,50925.7
791,2023-02-22,P11,Home,249.0,38,249,0,0.76,9462.0
792,2023-02-22,P12,Clothing,490.4,57,613,20,0.89,27952.8
793,2023-02-22,P13,Electronics,1591.0,41,1591,0,0.84,65231.0
794,2023-02-22,P14,Electronics,1845.85,40,1943,5,0.76,73834.0
795,2023-02-22,P15,Clothing,356.25,37,375,5,0.7,13181.25
796,2023-02-23,P1,Clothing,618.0,48,618,0,0.97,29664.0
797,2023-02-23,P2,Home,333.0,48,370,10,0.92,15984.0
798,2023-02-23,P3,Clothing,402.3,52,447,10,0.89,20919.6
799,2023-02-23,P4,Clothing,369.9,44,411,10,0.76,16275.6
800,2023-02-23,P5,Home,189.0,38,210,10,0.71,7182.0
801,2023-02-23,P6,Electronics,1511.2,78,1889,20,0.97,117873.6
802,2023-02-23,P7,Home,152.0,46,160,5,0.88,6992.0
803,2023-02-23,P8,Home,92.0,51,115,20,0.8,4692.0
804,2023-02-23,P9,Clothing,599.2,67,749,20,0.98,40146.4
805,2023-02-23,P10,Electronics,952.85,47,1003,5,0.85,44783.95
806,2023-02-23,P11,Home,380.0,40,475,20,0.72,15200.0
807,2023-02-23,P12,Clothing,244.8,50,272,10,0.86,12240.0
808,2023-02-23,P13,Electronics,1295.0,44,1295,0,0.9,56980.0
809,2023-02-23,P14,Home,418.0,40,440,5,0.77,16720.0
810,2023-02-23,P15,Clothing,557.1,56,619,10,0.98,31197.6
811,2023-02-24,P1,Clothing,235.8,51,262,10,0.88,12025.8
812,2023-02-24,P2,Electronics,1143.9,43,1271,10,0.72,49187.7
813,2023-02-24,P3,Clothing,258.3,42,287,10,0.78,10848.6
814,2023-02-24,P4,Home,323.95,39,341,5,0.75,12634.05
815,2023-02-24,P5,Electronics,915.2,62,1144,20,0.9,56742.4
816,2023-02-24,P6,Home,187.2,39,208,10,0.73,7300.8
817,2023-02-24,P7,Electronics,1321.6,66,1652,20,0.83,87225.6
818,2023-02-24,P8,Clothing,734.0,40,734,0,0.81,29360.0
819,2023-02-24,P9,Electronics,1650.6,62,1834,10,0.99,102337.2
820,2023-02-24,P10,Clothing,338.4,44,376,10,0.77,14889.6
821,2023-02-24,P11,Electronics,1649.2,46,1736,5,0.87,75863.2
822,2023-02-24,P12,Home,131.1,49,138,5,0.94,6423.9
823,2023-02-24,P13,Home,157.5,43,175,10,0.82,6772.5
824,2023-02-24,P14,Home,281.7,50,313,10,0.9,14085.0
825,2023-02-24,P15,Electronics,1053.9,50,1171,10,0.85,52695.0
826,2023-02-25,P1,Electronics,1924.0,69,1924,0,1.39,132756.0
827,2023-02-25,P2,Clothing,206.15,61,217,5,1.13,12575.15
828,2023-02-25,P3,Electronics,1080.15,81,1137,5,1.45,87492.15
829,2023-02-25,P4,Clothing,314.0,59,314,0,1.18,18526.0
830,2023-02-25,P5,Home,274.5,70,305,10,1.26,19215.0
831,2023-02-25,P6,Home,173.6,83,217,20,1.33,14408.8
832,2023-02-25,P7,Home,224.2,75,236,5,1.45,16815.0
833,2023-02-25,P8,Home,407.55,61,429,5,1.17,24860.55
834,2023-02-25,P9,Clothing,525.35,71,553,5,1.33,37299.85
835,2023-02-25,P10,Electronics,738.0,64,738,0,1.3,47232.0
836,2023-02-25,P11,Electronics,1139.2,105,1424,20,1.38,119616.0
837,2023-02-25,P12,Home,368.0,68,368,0,1.37,25024.0
838,2023-02-25,P13,Clothing,302.0,67,302,0,1.34,20234.0
839,2023-02-25,P14,Home,111.6,71,124,10,1.32,7923.6
840,2023-02-25,P15,Electronics,732.0,78,915,20,1.1,57096.0
841,2023-02-26,P1,Electronics,1131.0,71,1131,0,1.43,80301.0
842,2023-02-26,P2,Electronics,948.1,79,998,5,1.42,74899.9
843,2023-02-26,P3,Clothing,581.4,68,612,5,1.26,39535.2
844,2023-02-26,P4,Home,461.7,66,486,5,1.26,30472.2
845,2023-02-26,P5,Clothing,602.3,60,634,5,1.13,36138.0
846,2023-02-26,P6,Clothing,717.0,69,717,0,1.4,49473.0
847,2023-02-26,P7,Home,319.0,56,319,0,1.13,17864.0
848,2023-02-26,P8,Clothing,478.8,66,532,10,1.19,31600.8
849,2023-02-26,P9,Electronics,1020.6,76,1134,10,1.19,77565.6
850,2023-02-26,P10,Clothing,364.5,80,405,10,1.38,29160.0
851,2023-02-26,P11,Home,151.05,64,159,5,1.24,9667.2
852,2023-02-26,P12,Home,267.2,74,334,20,1.29,19772.8
853,2023-02-26,P13,Home,178.4,84,223,20,1.32,14985.6
854,2023-02-26,P14,Electronics,1576.05,78,1659,5,1.41,122931.9
855,2023-02-26,P15,Electronics,1044.8,82,1306,20,1.16,85673.6
856,2023-02-27,P1,Electronics,1734.0,40,1734,0,0.82,69360.0
857,2023-02-27,P2,Electronics,1394.0,37,1394,0,0.75,51578.0
858,2023-02-27,P3,Home,461.7,50,486,5,0.97,23085.0
859,2023-02-27,P4,Electronics,1594.4,59,1993,20,0.84,94069.6
860,2023-02-27,P5,Electronics,612.8,70,766,20,0.88,42896.0
861,2023-02-27,P6,Electronics,1484.85,45,1563,5,0.83,66818.25
862,2023-02-27,P7,Clothing,399.2,45,499,20,0.72,17964.0
863,2023-02-27,P8,Clothing,358.15,44,377,5,0.84,15758.6
864,2023-02-27,P9,Clothing,539.6,46,568,5,0.86,24821.6
865,2023-02-27,P10,Home,265.0,39,265,0,0.8,10335.0
866,2023-02-27,P11,Electronics,622.25,42,655,5,0.77,26134.5
867,2023-02-27,P12,Home,377.0,47,377,0,0.94,17719.0
868,2023-02-27,P13,Home,379.2,59,474,20,0.93,22372.8
869,2023-02-27,P14,Electronics,801.9,50,891,10,0.78,40095.0
870,2023-02-27,P15,Electronics,813.6,49,904,10,0.87,39866.4
871,2023-02-28,P1,Clothing,374.4,46,416,10,0.85,17222.4
872,2023-02-28,P2,Home,192.85,49,203,5,0.95,9449.65
873,2023-02-28,P3,Home,266.95,37,281,5,0.73,9877.15
874,2023-02-28,P4,Home,386.0,47,386,0,0.96,18142.0
875,2023-02-28,P5,Electronics,1222.2,49,1358,10,0.79,59887.8
876,2023-02-28,P6,Electronics,1171.8,61,1302,10,0.95,71479.8
877,2023-02-28,P7,Clothing,636.3,39,707,10,0.7,24815.7
878,2023-02-28,P8,Home,170.4,41,213,20,0.71,6986.4
879,2023-02-28,P9,Home,319.5,53,355,10,0.98,16933.5
880,2023-02-28,P10,Electronics,1648.0,36,1648,0,0.72,59328.0
881,2023-02-28,P11,Electronics,837.9,49,882,5,0.91,41057.1
882,2023-02-28,P12,Home,226.8,53,252,10,0.96,12020.4
883,2023-02-28,P13,Home,167.2,52,209,20,0.86,8694.4
884,2023-02-28,P14,Home,390.4,47,488,20,0.85,18348.8
885,2023-02-28,P15,Clothing,296.4,47,312,5,0.88,13930.8
886,2023-03-01,P1,Home,367.65,42,387,5,0.81,15441.3
887,2023-03-01,P2,Clothing,536.0,51,670,20,0.85,27336.0
888,2023-03-01,P3,Electronics,1070.0,36,1070,0,0.72,38520.0
889,2023-03-01,P4,Clothing,263.0,37,263,0,0.75,9731.0
890,2023-03-01,P5,Clothing,277.4,36,292,5,0.71,9986.4
891,2023-03-01,P6,Electronics,786.6,60,874,10,0.95,47196.0
892,2023-03-01,P7,Clothing,657.9,48,731,10,0.89,31579.2
893,2023-03-01,P8,Clothing,278.35,45,293,5,0.87,12525.75
894,2023-03-01,P9,Clothing,509.6,47,637,20,0.73,23951.2
895,2023-03-01,P10,Home,249.0,41,249,0,0.83,10209.0
896,2023-03-01,P11,Clothing,431.2,55,539,20,0.91,23716.0
897,2023-03-01,P12,Home,95.4,52,106,10,0.97,4960.8
898,2023-03-01,P13,Home,224.0,54,280,20,0.94,12096.0
899,2023-03-01,P14,Home,264.1,48,278,5,0.91,12676.8
900,2023-03-01,P15,Home,196.2,51,218,10,0.95,10006.2
901,2023-03-02,P1,Clothing,508.5,48,565,10,0.83,24408.0
902,2023-03-02,P2,Electronics,1587.0,36,1587,0,0.73,57132.0
903,2023-03-02,P3,Home,157.6,48,197,20,0.75,7564.8
904,2023-03-02,P4,Home,300.0,47,375,20,0.73,14100.0
905,2023-03-02,P5,Home,173.85,38,183,5,0.75,6606.3
906,2023-03-02,P6,Home,367.2,49,459,20,0.79,17992.8
907,2023-03-02,P7,Clothing,690.3,48,767,10,0.81,33134.4
908,2023-03-02,P8,Electronics,1536.0,37,1536,0,0.75,56832.0
909,2023-03-02,P9,Home,393.3,55,437,10,1.0,21631.5
910,2023-03-02,P10,Home,339.3,49,377,10,0.91,16625.7
911,2023-03-02,P11,Clothing,236.0,63,295,20,0.87,14868.0
912,2023-03-02,P12,Clothing,443.2,63,554,20,0.85,27921.6
913,2023-03-02,P13,Electronics,1429.2,50,1588,10,0.82,71460.0
914,2023-03-02,P14,Home,194.75,44,205,5,0.84,8569.0
915,2023-03-02,P15,Electronics,1450.8,59,1612,10,1.0,85597.2
916,2023-03-03,P1,Electronics,1729.8,54,1922,10,0.86,93409.2
917,2023-03-03,P2,Home,112.0,49,112,0,0.98,5488.0
918,2023-03-03,P3,Clothing,281.0,42,281,0,0.85,11802.0
919,2023-03-03,P4,Clothing,410.0,47,410,0,0.96,19270.0
920,2023-03-03,P5,Clothing,574.2,52,638,10,0.93,29858.4
921,2023-03-03,P6,Clothing,687.0,47,687,0,0.95,32289.0
922,2023-03-03,P7,Clothing,748.6,51,788,5,0.96,38178.6
923,2023-03-03,P8,Clothing,264.8,48,331,20,0.81,12710.4
924,2023-03-03,P9,Home,232.0,44,290,20,0.75,10208.0
925,2023-03-03,P10,Home,218.5,51,230,5,0.97,11143.5
926,2023-03-03,P11,Electronics,736.8,53,921,20,0.81,39050.4
927,2023-03-03,P12,Clothing,384.75,43,405,5,0.81,16544.25
928,2023-03-03,P13,Home,157.5,47,175,10,0.87,7402.5
929,2023-03-03,P14,Electronics,807.0,38,807,0,0.78,30666.0
930,2023-03-03,P15,Electronics,1134.9,47,1261,10,0.78,53340.3
931,2023-03-04,P1,Electronics,1138.0,67,1138,0,1.35,76246.0
932,2023-03-04,P2,Electronics,836.0,66,836,0,1.32,55176.0
933,2023-03-04,P3,Electronics,1436.8,117,1796,20,1.47,168105.6
934,2023-03-04,P4,Electronics,1441.6,117,1802,20,1.47,168667.2
935,2023-03-04,P5,Home,286.0,64,286,0,1.29,18304.0
936,2023-03-04,P6,Electronics,1705.25,69,1795,5,1.27,117662.25
937,2023-03-04,P7,Electronics,1447.2,81,1809,20,1.25,117223.2
938,2023-03-04,P8,Clothing,263.7,63,293,10,1.11,16613.1
939,2023-03-04,P9,Electronics,1078.4,103,1348,20,1.37,111075.2
940,2023-03-04,P10,Clothing,506.7,77,563,10,1.35,39015.9
941,2023-03-04,P11,Clothing,616.0,71,616,0,1.44,43736.0
942,2023-03-04,P12,Electronics,1488.65,67,1567,5,1.19,99739.55
943,2023-03-04,P13,Home,227.05,75,239,5,1.47,17028.75
944,2023-03-04,P14,Home,260.1,76,289,10,1.42,19767.6
945,2023-03-04,P15,Clothing,304.2,80,338,10,1.41,24336.0
946,2023-03-05,P1,Clothing,591.85,65,623,5,1.25,38470.25
947,2023-03-05,P2,Clothing,657.4,59,692,5,1.14,38786.6
948,2023-03-05,P3,Electronics,580.8,86,726,20,1.11,49948.8
949,2023-03-05,P4,Home,145.8,68,162,10,1.21,9914.4
950,2023-03-05,P5,Electronics,1452.55,66,1529,5,1.22,95868.3
951,2023-03-05,P6,Clothing,254.4,91,318,20,1.4,23150.4
952,2023-03-05,P7,Clothing,357.2,69,376,5,1.28,24646.8
953,2023-03-05,P8,Clothing,389.6,89,487,20,1.35,34674.4
954,2023-03-05,P9,Clothing,253.8,67,282,10,1.16,17004.6
955,2023-03-05,P10,Home,363.85,78,383,5,1.5,28380.3
956,2023-03-05,P11,Electronics,756.8,81,946,20,1.25,61300.8
957,2023-03-05,P12,Clothing,621.9,69,691,10,1.17,42911.1
958,2023-03-05,P13,Home,474.0,73,474,0,1.47,34602.0
959,2023-03-05,P14,Home,331.55,72,349,5,1.36,23871.6
960,2023-03-05,P15,Clothing,503.1,69,559,10,1.22,34713.9
961,2023-03-06,P1,Home,343.8,47,382,10,0.84,16158.6
962,2023-03-06,P2,Electronics,1624.5,56,1805,10,0.97,90972.0
963,2023-03-06,P3,Home,207.9,40,231,10,0.73,8316.0
964,2023-03-06,P4,Clothing,738.15,47,777,5,0.88,34693.05
965,2023-03-06,P5,Electronics,1070.65,47,1127,5,0.85,50320.55
966,2023-03-06,P6,Clothing,324.9,45,342,5,0.88,14620.5
967,2023-03-06,P7,Clothing,224.0,40,224,0,0.82,8960.0
968,2023-03-06,P8,Clothing,279.9,53,311,10,0.9,14834.7
969,2023-03-06,P9,Clothing,371.45,45,391,5,0.87,16715.25
970,2023-03-06,P10,Electronics,801.6,59,1002,20,0.73,47294.4
971,2023-03-06,P11,Electronics,729.0,61,810,10,0.99,44469.0
972,2023-03-06,P12,Electronics,1376.0,80,1720,20,0.94,110080.0
973,2023-03-06,P13,Home,103.2,41,129,20,0.73,4231.2
974,2023-03-06,P14,Clothing,515.2,70,644,20,1.0,36064.0
975,2023-03-06,P15,Electronics,1114.0,38,1114,0,0.77,42332.0
976,2023-03-07,P1,Clothing,446.0,45,446,0,0.91,20070.0
977,2023-03-07,P2,Home,339.3,48,377,10,0.87,16286.4
978,2023-03-07,P3,Electronics,1628.3,51,1714,5,0.95,83043.3
979,2023-03-07,P4,Electronics,521.0,46,521,0,0.94,23966.0
980,2023-03-07,P5,Clothing,728.0,36,728,0,0.73,26208.0
981,2023-03-07,P6,Electronics,945.25,47,995,5,0.87,44426.75
982,2023-03-07,P7,Clothing,394.2,56,438,10,0.95,22075.2
983,2023-03-07,P8,Home,368.0,38,368,0,0.76,13984.0
984,2023-03-07,P9,Clothing,769.0,44,769,0,0.88,33836.0
985,2023-03-07,P10,Home,98.8,39,104,5,0.75,3853.2
986,2023-03-07,P11,Clothing,345.0,45,345,0,0.91,15525.0
987,2023-03-07,P12,Electronics,1261.8,52,1402,10,0.85,65613.6
988,2023-03-07,P13,Home,338.0,44,338,0,0.89,14872.0
989,2023-03-07,P14,Home,176.8,45,221,20,0.8,7956.0
990,2023-03-07,P15,Electronics,611.8,39,644,5,0.73,23860.2
991,2023-03-08,P1,Electronics,1325.0,36,1325,0,0.72,47700.0
992,2023-03-08,P2,Home,338.4,56,423,20,0.95,18950.4
993,2023-03-08,P3,Clothing,469.6,58,587,20,0.86,27236.8
994,2023-03-08,P4,Clothing,388.8,62,486,20,0.85,24105.6
995,2023-03-08,P5,Home,258.0,47,258,0,0.95,12126.0
996,2023-03-08,P6,Home,439.85,40,463,5,0.79,17594.0
997,2023-03-08,P7,Home,365.75,36,385,5,0.71,13167.0
998,2023-03-08,P8,Electronics,1170.4,52,1232,5,0.95,60860.8
999,2023-03-08,P9,Electronics,1103.9,52,1162,5,0.98,57402.8
1000,2023-03-08,P10,Electronics,993.0,48,993,0,0.97,47664.0
1001,2023-03-08,P11,Clothing,327.75,46,345,5,0.85,15076.5
1002,2023-03-08,P12,Electronics,1380.0,71,1725,20,0.97,97980.0
1003,2023-03-08,P13,Home,379.8,53,422,10,0.99,20129.4
1004,2023-03-08,P14,Home,436.0,47,436,0,0.96,20492.0
1005,2023-03-08,P15,Clothing,392.0,49,490,20,0.81,19208.0
1006,2023-03-09,P1,Home,347.7,37,366,5,0.71,12864.9
1007,2023-03-09,P2,Home,369.0,39,369,0,0.79,14391.0
1008,2023-03-09,P3,Electronics,1091.7,49,1213,10,0.83,53493.3
1009,2023-03-09,P4,Home,122.55,38,129,5,0.75,4656.9
1010,2023-03-09,P5,Home,117.8,37,124,5,0.73,4358.6
1011,2023-03-09,P6,Clothing,574.0,44,574,0,0.9,25256.0
1012,2023-03-09,P7,Clothing,298.0,47,298,0,0.95,14006.0
1013,2023-03-09,P8,Electronics,1121.6,65,1402,20,0.78,72904.0
1014,2023-03-09,P9,Clothing,304.0,41,320,5,0.76,12464.0
1015,2023-03-09,P10,Electronics,932.9,55,982,5,0.98,51309.5
1016,2023-03-09,P11,Electronics,1698.3,44,1887,10,0.71,74725.2
1017,2023-03-09,P12,Electronics,1423.1,44,1498,5,0.78,62616.4
1018,2023-03-09,P13,Home,160.2,41,178,10,0.74,6568.2
1019,2023-03-09,P14,Home,129.6,53,162,20,0.82,6868.8
1020,2023-03-09,P15,Home,116.0,38,116,0,0.77,4408.0
1021,2023-03-10,P1,Electronics,815.2,50,1019,20,0.76,40760.0
1022,2023-03-10,P2,Clothing,355.3,41,374,5,0.78,14567.3
1023,2023-03-10,P3,Clothing,216.0,68,270,20,0.93,14688.0
1024,2023-03-10,P4,Electronics,624.6,52,694,10,0.86,32479.2
1025,2023-03-10,P5,Home,205.0,46,205,0,0.93,9430.0
1026,2023-03-10,P6,Electronics,624.0,66,780,20,0.82,41184.0
1027,2023-03-10,P7,Clothing,206.1,54,229,10,0.94,11129.4
1028,2023-03-10,P8,Home,333.6,54,417,20,0.97,18014.4
1029,2023-03-10,P9,Home,385.2,49,428,10,0.89,18874.8
1030,2023-03-10,P10,Home,434.0,43,434,0,0.86,18662.0
1031,2023-03-10,P11,Clothing,680.2,46,716,5,0.86,31289.2
1032,2023-03-10,P12,Clothing,474.05,45,499,5,0.83,21332.25
1033,2023-03-10,P13,Home,222.3,49,234,5,0.94,10892.7
1034,2023-03-10,P14,Home,396.0,52,440,10,1.0,20592.0
1035,2023-03-10,P15,Clothing,366.7,47,386,5,0.89,17234.9
1036,2023-03-11,P1,Electronics,578.7,87,643,10,1.47,50346.9
1037,2023-03-11,P2,Home,168.3,60,187,10,1.14,10098.0
1038,2023-03-11,P3,Home,419.4,68,466,10,1.29,28519.2
1039,2023-03-11,P4,Home,402.3,66,447,10,1.18,26551.8
1040,2023-03-11,P5,Clothing,468.0,74,585,20,1.14,34632.0
1041,2023-03-11,P6,Clothing,445.5,86,495,10,1.44,38313.0
1042,2023-03-11,P7,Home,362.9,73,382,5,1.41,26491.7
1043,2023-03-11,P8,Clothing,412.0,90,515,20,1.21,37080.0
1044,2023-03-11,P9,Electronics,1295.2,120,1619,20,1.48,155424.0
1045,2023-03-11,P10,Electronics,1276.8,64,1344,5,1.19,81715.2
1046,2023-03-11,P11,Electronics,1680.55,64,1769,5,1.15,107555.2
1047,2023-03-11,P12,Clothing,449.6,90,562,20,1.24,40464.0
1048,2023-03-11,P13,Clothing,521.0,64,521,0,1.29,33344.0
1049,2023-03-11,P14,Electronics,969.95,81,1021,5,1.44,78565.95
1050,2023-03-11,P15,Home,143.1,70,159,10,1.32,10017.0
1051,2023-03-12,P1,Clothing,555.75,66,585,5,1.26,36679.5
1052,2023-03-12,P2,Home,88.8,78,111,20,1.33,6926.4
1053,2023-03-12,P3,Electronics,1064.95,65,1121,5,1.15,69221.75
1054,2023-03-12,P4,Clothing,310.65,60,327,5,1.16,18639.0
1055,2023-03-12,P5,Electronics,1748.7,81,1943,10,1.38,141644.7
1056,2023-03-12,P6,Electronics,1295.2,96,1619,20,1.35,124339.2
1057,2023-03-12,P7,Clothing,394.0,60,394,0,1.21,23640.0
1058,2023-03-12,P8,Home,235.6,66,248,5,1.28,15549.6
1059,2023-03-12,P9,Clothing,595.0,71,595,0,1.43,42245.0
1060,2023-03-12,P10,Electronics,1731.6,75,1924,10,1.3,129870.0
1061,2023-03-12,P11,Electronics,547.2,80,608,10,1.39,43776.0
1062,2023-03-12,P12,Home,305.0,55,305,0,1.11,16775.0
1063,2023-03-12,P13,Home,353.4,57,372,5,1.11,20143.8
1064,2023-03-12,P14,Home,348.3,76,387,10,1.43,26470.8
1065,2023-03-12,P15,Electronics,1551.6,79,1724,10,1.32,122576.4
1066,2023-03-13,P1,Clothing,565.6,51,707,20,0.73,28845.6
1067,2023-03-13,P2,Home,175.5,55,195,10,0.99,9652.5
1068,2023-03-13,P3,Home,137.7,51,153,10,0.97,7022.7
1069,2023-03-13,P4,Home,292.0,39,292,0,0.79,11388.0
1070,2023-03-13,P5,Electronics,1144.75,47,1205,5,0.88,53803.25
1071,2023-03-13,P6,Home,234.0,48,260,10,0.9,11232.0
1072,2023-03-13,P7,Electronics,620.0,58,775,20,0.83,35960.0
1073,2023-03-13,P8,Home,180.9,42,201,10,0.76,7597.8
1074,2023-03-13,P9,Electronics,1448.1,55,1609,10,0.89,79645.5
1075,2023-03-13,P10,Clothing,193.6,61,242,20,0.87,11809.6
1076,2023-03-13,P11,Clothing,225.0,43,225,0,0.86,9675.0
1077,2023-03-13,P12,Home,271.2,54,339,20,0.84,14644.8
1078,2023-03-13,P13,Home,329.4,53,366,10,0.98,17458.2
1079,2023-03-13,P14,Clothing,594.7,41,626,5,0.78,24382.7
1080,2023-03-13,P15,Clothing,568.0,49,568,0,0.99,27832.0
1081,2023-03-14,P1,Home,120.8,42,151,20,0.72,5073.6
1082,2023-03-14,P2,Home,332.8,50,416,20,0.91,16640.0
1083,2023-03-14,P3,Clothing,723.9,48,762,5,0.92,34747.2
1084,2023-03-14,P4,Electronics,1702.4,42,1792,5,0.79,71500.8
1085,2023-03-14,P5,Clothing,459.0,45,459,0,0.9,20655.0
1086,2023-03-14,P6,Clothing,722.0,38,722,0,0.78,27436.0
1087,2023-03-14,P7,Home,127.0,40,127,0,0.81,5080.0
1088,2023-03-14,P8,Clothing,592.0,51,740,20,0.75,30192.0
1089,2023-03-14,P9,Home,346.5,45,385,10,0.84,15592.5
1090,2023-03-14,P10,Clothing,629.1,48,699,10,0.84,30196.8
1091,2023-03-14,P11,Electronics,1301.4,58,1446,10,0.9,75481.2
1092,2023-03-14,P12,Clothing,354.4,64,443,20,0.94,22681.6
1093,2023-03-14,P13,Clothing,682.1,40,718,5,0.76,27284.0
1094,2023-03-14,P14,Clothing,640.0,36,640,0,0.73,23040.0
1095,2023-03-14,P15,Home,325.6,51,407,20,0.82,16605.6
1096,2023-03-15,P1,Clothing,643.5,50,715,10,0.91,32175.0
1097,2023-03-15,P2,Electronics,570.0,36,570,0,0.73,20520.0
1098,2023-03-15,P3,Electronics,1348.05,46,1419,5,0.86,62010.3
1099,2023-03-15,P4,Home,382.0,40,382,0,0.82,15280.0
1100,2023-03-15,P5,Electronics,924.3,50,1027,10,0.83,46215.0
1101,2023-03-15,P6,Electronics,642.4,69,803,20,0.88,44325.6
1102,2023-03-15,P7,Clothing,381.6,65,477,20,0.97,24804.0
1103,2023-03-15,P8,Clothing,260.1,53,289,10,0.9,13785.3
1104,2023-03-15,P9,Home,445.0,40,445,0,0.82,17800.0
1105,2023-03-15,P10,Clothing,196.2,57,218,10,1.0,11183.4
1106,2023-03-15,P11,Clothing,185.6,71,232,20,0.99,13177.6
1107,2023-03-15,P12,Home,393.6,53,492,20,0.94,20860.8
1108,2023-03-15,P13,Electronics,1121.4,56,1246,10,0.88,62798.4
1109,2023-03-15,P14,Home,448.4,46,472,5,0.88,20626.4
1110,2023-03-15,P15,Home,309.0,48,309,0,0.97,14832.0
1111,2023-03-16,P1,Home,155.2,43,194,20,0.76,6673.6
1112,2023-03-16,P2,Electronics,1539.95,41,1621,5,0.77,63137.95
1113,2023-03-16,P3,Home,209.7,48,233,10,0.88,10065.6
1114,2023-03-16,P4,Home,332.5,38,350,5,0.75,12635.0
1115,2023-03-16,P5,Home,207.1,39,218,5,0.76,8076.9
1116,2023-03-16,P6,Electronics,1226.0,42,1226,0,0.86,51492.0
1117,2023-03-16,P7,Clothing,405.0,50,450,10,0.89,20250.0
1118,2023-03-16,P8,Home,442.7,40,466,5,0.76,17708.0
1119,2023-03-16,P9,Home,120.6,54,134,10,0.96,6512.4
1120,2023-03-16,P10,Electronics,1336.0,64,1670,20,0.95,85504.0
1121,2023-03-16,P11,Home,438.3,40,487,10,0.72,17532.0
1122,2023-03-16,P12,Home,92.0,45,115,20,0.76,4140.0
1123,2023-03-16,P13,Clothing,478.8,43,532,10,0.73,20588.4
1124,2023-03-16,P14,Clothing,340.0,61,425,20,0.86,20740.0
1125,2023-03-16,P15,Electronics,726.75,44,765,5,0.84,31977.0
1126,2023-03-17,P1,Electronics,805.0,46,805,0,0.94,37030.0
1127,2023-03-17,P2,Clothing,453.6,51,567,20,0.81,23133.6
1128,2023-03-17,P3,Home,209.7,38,233,10,0.71,7968.6
1129,2023-03-17,P4,Clothing,272.0,52,340,20,0.72,14144.0
1130,2023-03-17,P5,Home,171.9,50,191,10,0.93,8595.0
1131,2023-03-17,P6,Electronics,584.8,57,731,20,0.8,33333.6
1132,2023-03-17,P7,Clothing,403.2,59,448,10,0.99,23788.8
1133,2023-03-17,P8,Clothing,631.0,38,631,0,0.77,23978.0
1134,2023-03-17,P9,Electronics,582.3,48,647,10,0.76,27950.4
1135,2023-03-17,P10,Clothing,455.2,50,569,20,0.72,22760.0
1136,2023-03-17,P11,Clothing,279.0,55,310,10,0.95,15345.0
1137,2023-03-17,P12,Home,387.6,49,408,5,0.95,18992.4
1138,2023-03-17,P13,Electronics,1083.6,54,1204,10,0.88,58514.4
1139,2023-03-17,P14,Clothing,426.6,45,474,10,0.78,19197.0
1140,2023-03-17,P15,Home,349.2,38,388,10,0.72,13269.6
1141,2023-03-18,P1,Clothing,338.4,63,376,10,1.16,21319.2
1142,2023-03-18,P2,Home,267.0,67,267,0,1.35,17889.0
1143,2023-03-18,P3,Clothing,654.3,71,727,10,1.26,46455.3
1144,2023-03-18,P4,Clothing,413.25,76,435,5,1.45,31407.0
1145,2023-03-18,P5,Electronics,507.6,84,564,10,1.37,42638.4
1146,2023-03-18,P6,Home,438.9,77,462,5,1.48,33795.3
1147,2023-03-18,P7,Clothing,662.0,58,662,0,1.18,38396.0
1148,2023-03-18,P8,Home,320.0,88,400,20,1.4,28160.0
1149,2023-03-18,P9,Home,215.2,80,269,20,1.33,17216.0
1150,2023-03-18,P10,Clothing,546.0,63,546,0,1.26,34398.0
1151,2023-03-18,P11,Electronics,1613.0,64,1613,0,1.3,103232.0
1152,2023-03-18,P12,Home,247.0,56,247,0,1.12,13832.0
1153,2023-03-18,P13,Electronics,529.15,83,557,5,1.46,43919.45
1154,2023-03-18,P14,Electronics,944.1,85,1049,10,1.33,80248.5
1155,2023-03-18,P15,Home,377.6,67,472,20,1.11,25299.2
1156,2023-03-19,P1,Electronics,1252.8,93,1392,10,1.46,116510.4
1157,2023-03-19,P2,Electronics,881.6,73,928,5,1.33,64356.8
1158,2023-03-19,P3,Electronics,648.0,78,720,10,1.34,50544.0
1159,2023-03-19,P4,Clothing,663.1,63,698,5,1.17,41775.3
1160,2023-03-19,P5,Clothing,638.0,66,638,0,1.32,42108.0
1161,2023-03-19,P6,Clothing,176.0,97,220,20,1.43,17072.0
1162,2023-03-19,P7,Home,131.1,67,138,5,1.31,8783.7
1163,2023-03-19,P8,Clothing,799.0,67,799,0,1.34,53533.0
1164,2023-03-19,P9,Home,267.0,60,267,0,1.22,16020.0
1165,2023-03-19,P10,Electronics,771.0,72,771,0,1.45,55512.0
